"","row_num","sentiment","textOriginal"
"3916",5606,-1,"Yang jelas sebelum IKN ini di tunjuk di kaltim hutan dan lingkungan memang rusak, contoh di kampung saya tetangga penajam paser utara , di daerah Tana Paser..banjir memang dimna2 dari berapa tahun yg lalu akibat hutan sudah di babat...hutan di kaltim bukan rusak karena proyek IKN tapi lebih dulu rusak...tapi sebagai warga kaltim kita mw IKN membawa dampai yg lebih baik.."
"3917",5607,-1,"Yang kasus pemerkosaan tolong dong mba Nana 🙃"
"3918",5608,-1,"Yang kaya makin kaya yg miskin makin miskin, katanya pemulihan ekonomi, tapi buang buang duit, mantap lah"
"3919",5610,-1,"Yang paling aman untuk jadi ibu kota baru indonesia itu adalah pekanbaru propensi riau indonesia tidak pernah ada bencana alam berbentuk apapun kecuali kebakaran hutan"
"3920",5611,1,"yang penting bagi bagi proyek"
"3921",5612,2,"YANG PENTING BISA DAPAT PROYEK DIPEMINDAHAN IBUKOTA BARU.MASALAH BANJIR NANTI BISA DIURUSI BELAKANG.YANG PENTING PROYEKNYA JADI."
"3922",5613,1,"YANG PENTING DUKUNG AJA PEMERINTAH INI UNTUK MEMBANGUN. GIMANA MAU MAJU NEGARA INI KALAU DI KRITIK MULU."
"3923",5614,1,"Yang penting untung dan termasyhur masalah dampak dan kerugian ora penting. Semuanya ingin dibuat jalan dan gedung, hutan dibabat habis, tinggal menunggu dampak dari pengrusakan lingkungan"
"3924",5617,-3,"Yaoloh ini Gubernur nya siapa sih? Judes amat! Ignorant pula kalau kasih komentar. Gubernur macam apa yg dengan suka hati merelakan daerahnya diubah statusnya tanpa liat dampaknya ke masyarakat, alam, ekonomi dll? 
Bisa-bisa nya gampang bgt ngomong ""tuntut aja perusahaan"" , ngomong sama elu aja susah, begitu juga ngomong ke perusahaan yg terlibat dalam perusakan alam. 

Bisa-bisanya sosialisasi dilakukan setelah ada keputusan yg tidak melibatkan masyarakat. Ibaratnya gini neh
Anak bapak tiba-tiba bilang gini ""pak aku mau kawin sami si anu, besok resepsinya, ini undangannya..bapak sama ibu datang ya"" bayangin, anda ga dikenalkan ke calon suami/istri anak anda, ga dikenalkan sama keluarga calon menantu anda, ga diundang pas akad nikah, tau-tau anak bawa undangan nyuruh anda dateng ke resepsi pernikahan. Kaget kan?! 

Bisa-bisanya ngomong ""saya yakin tidak ada masyarakat yang tinggal disitu, itu hutan apa yg mau dirugikan?"". Mbok ya kalo ditanya tuh kasih data akurat pak. Hutan itu paru-paru dunia pak. Kuantitas hutan dipengaruhi oleh jumlah manusia di suatu negara. Makin banyak manusia di Indonesia, makin tinggi demand akan lahan perumahan, pertanian, peternakan, jalan, gedung, dan sebagainya. Kepikiran ga sih. Hutan yang ada disitu layak buat dikorbanin jadi ibukota baru kah? 

Berkat narasi, kita bisa liat sendiri kelakuan kepala daerah di Indonesia. Ingin mendominasi, arogan, judes, melihat orang lain sebagai orang kasta rendah/lebih rendah dari dia, manipulatif, omongannya semua tentang dia, omongannya ga bisa dipercaya."
"3925",5619,-4,"Yes banjir bisa di mana aja , tapi kita sbg manusia yg di karuniai akal dan ilmu pengetahuan oleh Tuhan bisa mencengah dan mengurangi dampak dari banjir 
Dari stop buang sampah sembarangan, penggundulan hutan , normalisasi aliran air dll, 
Lihat lah amsterdam kota yg selalu tergenang air tapi org2 di sana menggunakan kemampuan berpikir mereka utk gimana caranya agar terhindar dari bahaya banjir,,,, hasilnya ? Cek aja sendiri,"
"3926",5621,1,"Yg ada di otak gubenur.kalo saya gak pro kepemerintahan auto ilang jabatan ni"
"3927",5622,0,"Yg asli org kalimantan timur saya rasa 50:50 yg pro dan kontra tentang masalah pemindahan ibu kota baru ini,termasuk saya yg kurang setuju"
"3928",5623,2,"Yg baik jadi tarzan aja, yg duluan kelompok pembawa acaranya yg jadi tarzan duluan kalau mereka sdh berhasil baru kita2 ikutan"
"3929",5624,0,"Yg cerdas itu,membangun perusahan2..atau dunia kerja utk pengangguran yg samakin membanjiri dan tak terbendung  dr pda ibu kota baru"
"3930",5630,-1,"Yg dicari salah dan masalah,bukan meyelesekan masalah.untung gubernurya cerdas menjawabnya kalo engga kejebak"
"3931",5631,-2,"Yg diganggu dunia,krena hutan nya jdi semakin sempit bahkan ntar jadi hilang,,dan pemanasan global semakin menjadi jadi. .tp mau gmana lagi kalo cuan sudah bermain. ."
"3932",5632,0,"Yg ditakutkan nanti ketika ibukota pindah malah banjir parah.
Dan jakarta malah bebas banjir."
"3933",5634,0,"Yg harus dibangun utamakan lowongan pekerjaan yg semakin sulit pendidikan yg mahal, keselatan yg mahal melalui iuran bpjs,"
"3934",5635,2,"Yg jelas kenapa ibu kota pindah ke katim.
1.wilayahnya luas.
2.pendapatan daerahnya tinggi.
Misalnya tambang batu bara,minyak bumi.
Sawit dan juga hasil hutannya melimpah.
Cocok untuk penguasa."
"3935",5636,-4,"Yg jelas lubang bekas tambang dan lahan gundul makin parah perlu diperbaiki bos2 perusahaan kayu dan tambang"
"3936",5637,0,"Yg jelas mengurangi populasi penduduk jawa sekaligus mengurangi pendapatan pulau jawa hususnya warga Jakarta...."
"3937",5638,2,"Yg kalian harus nya bahas..apa presiden berikut nya tetap mau pindah k ibukota yang baru."
"3938",5639,1,"Yg kuatir tuh Malaysia dan kadrun2
Yg menguasai DKI dan jawa barat Jokow
I hanya meneruskan cit2 bungkarno
Dan terbukti cita2 Bung Karno akan ada
Kadrun dan PKS menguasai DKI dan jawa barat, mantap pak Jokowi ❤️❤️❤️"
"3939",5641,-1,"Yg ngomong ini siapa ya gua muak dengar seperti lupa makan obat."
"3940",5642,6,"Yg pasti tujuan pemindahan ibu kota negara bertujuan baik buat bangsa dan negara ini.. Rakyat yg cerdas dan baik pasti mendukung...sangat benar pak gubernurnya dan semoga selalu sehat"
"3941",5643,1,"Yg pasti, para pemodal besar sdh punya kavling2. Makanya para aseng itu akan menghalalkan segala cara agar presiden terus menggolkan proyek ambisius para oligarki ini"
"3942",5644,3,"Yg penting aman ga banyak yg demo😀😀
 alasannya karena banjir"
"3943",5645,2,"yg penting bangun dulu,mau banjir atau ngga urusan belakangan.

intinya,yg penting duit broo.
Rakyat .... mana pernah dipikirin.
Suaranya aja ga didenger,masuk kuping kanan,keluar kuping kiri."
"3944",5646,0,"Yg penting bs kontrol soal hutan,jgn smlai berkurang krn lahan d pakai pembangunan lain stlh selesai pbangunan ibu kota"
"3945",5647,1,"Yg penting cuan ktnya"
"3946",5648,1,"Yg penting kan punya kereta cepat, wkwk"
"3947",5649,1,"yg penting tanggul ga jebol...amannnnnn.."
"3948",5650,-1,"yg perlu dipindahin itu otak dr dengkul ke kepala,"
"3949",5651,-1,"Yg saya tau tumbuh an itu menyerap air dan menghasilkan oksigen, kalo gak ada pohon pasti panas,bisa banjir bisa longsor..
Bapak nya bilang itu hutan gak ada yg terganggu, justru karena itu hutan pak."
"3950",5652,1,"Yg senang itu rakyat atau rakyat ya"
"3951",5653,4,"Yg terpenting tugas pemerintah bukan memindahkan ibu kota negara tapi memberi keadilan dan kemakmuran serta keselamatan  kpd semua anak bangsa terutama kpd ummat islam yg menjadi pilar utama."
"3952",5654,-1,"اَلَآ اِنَّهُمْ هُمُ الْمُفْسِدُوْنَ وَلٰكِنْ لَّا يَشْعُرُوْنَ
Terjemahan
Ingatlah, sesungguhnya merekalah yang berbuat kerusakan, tetapi mereka tidak menyadari. AL Baqarah Ayat 12"
"3953",5655,-3,"السلام عليكم ورحمة الله تعالى وبركاته.
""HAK SAYA BERPENDAPAT SEBAGAI RAKYAT JELATA"".
Menurut saya saat ini belum ""WAKTUNYA"" dan kurang ""TEPAT"" untuk memindahkan ""IBU KOTA NEGARA"" ke ""DAERAH MANAPUN SERTA ALASAN APAPUN"" dengan biaya ""RATUSAN TRILYUN"" serta ""HUTANG NEGARA"" yang hampir sudah tak ""TERHITUNG"" dan saat ini ""RAKYAT SEDANG BERDUKA"" kehilangan ""LAPANGAN KERJA"" akibat bencana ""VIRUS CORONA"".

Mari kita ""BERPIKIR JERNIH"" baik mana di antara dua pilihan, baik memindahkan ""IBU KOTA NEGARA"" apa lebih baik mencari jalan keluar untuk ""MENSEJAHTRAKAN RAKYAT"" ???

tolong ""RENUNGKAN"" dengan ""PERASAAN YANG NYAMAN DAN PEMIKIRAN YANG TENANG"" oleh ""KEPALA NEGARA"" serta oleh orang-orang yang merasa ""BERKEPENTINGAN"" dalam hal ""MEMINDAHKAN IBU KOTA NKRI INI !!!""
karena saya tidak ""MERASA PENTING"".

Sekian dari saya salahseorang ""RAKYAT MISKIN"" mohon maaf bila ""SALAH BERPENDAPAT""
والسلام عليكم ورحمة الله تعالى وبركاته"
"3954",1,NA,",,s, s..,,,,."
"3955",2,NA,"@5:15 najwa siap2 disomasi tukang somasi lg :D"
"3956",6,NA,"@James Wan coba kamu kasih tahu masalahnya di mana?"
"3957",7,NA,"@James Wan cuan bro .kata si ahok 😂 .akhirnya jadilah pulau reklamasi 😂"
"3958",9,NA,"@Kupu Malam Tukang wadul"
"3959",10,NA,"@Mr Bleddx Alam dirusak oleh manusia atas nama negara yg katanya pancasilais"
"3960",12,NA,"@Rahma Yulia tukar bantal hehew"
"3961",15,NA,"@rumblemumble kan gak komentar didepan latar tpi gak tau kan dibalik layar. Lah kok pemikiran saya, kan itu secara umum bgtu"
"3962",16,NA,"@Samosir dari mana dulu dong tanahnya."
"3963",20,NA,"""bukan saya yang bagi "".... Katanya ☺️"
"3964",24,NA,"5:12 lagi-lagi Lord berperan, luar biasah"
"3965",25,NA,"5:14 
anda lagii?? 
*pake nada fitra eri*"
"3966",27,NA,"https://youtu.be/fkrtRiVk_d0 nih gubernurnya sob.."
"3967",30,NA,"*INDONESIA UNDER PRESIDENT JOKOWI FULL OF VIOLATORS, CORRUPTIONS, COLLUTIONS, NEPOTISM, DAMAGES, LIARS, UNTRUTH, DISTURBES, BETRAYER, TRAITORS & OTHERS...!!!!!*"
"3968",32,NA,"⛔DAGELAN...
🆘️SESAMA BUS KOTA  DILARANG SALING MENDAHULUI
* Jokowi vs Prabowo
* Jokowi ♾ Prabowo"
"3969",34,NA,"👉 Perusahaan di IKN menggunakan TANAH MILIK NEGARA.
Kapan saja Negara bisa mengambil menggunakan tanah Milik Negara Tersebut."
"3970",36,NA,"😀"
"3971",37,NA,"😂"
"3972",38,NA,"😄😄😄😄 otak nasbung pendek"
"3973",42,NA,"8"
"3974",43,NA,"À"
"3975",44,NA,"Ada agenda kapitalis apaa di sana?😌"
"3976",47,NA,"Ada lu juga di pusaran Anis nana, ada ada saja lu. Way tak pernah meng obrolin jujunngan lu gobernoor DKI. Formula E apa kabar nana, sumur siluman gimana nana"
"3977",52,NA,"Again and again.. ada nama Sang Lord Luhut"
"3978",55,NA,"Ajang bancakan...oh Ibu Pertiwi ku"
"3979",56,NA,"Alam dirusak manusia"
"3980",59,NA,"ASSAMUALAIKUM WR WB. OOO...ERAIBUNTUN. UDA2...DATO2...MENA MAMA ANDI OKONG. BUEN DOKO ENA JADI MA KOTA TAKA NE...DEEEEOOO....BAWE2 REGOK....HAHAHAHA.👍👍👍👍👍👍👍👍👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏"
"3981",65,NA,"Bahasa pak gub, ga masuk akal logika seorangpun apalagi pengusaha 🤣"
"3982",68,NA,"Balada orang² pedalaman bisa menjadi kenyataan"
"3983",72,NA,"Baru sadar ya, Madura vs Dayak aja mainannya Oknum elit pusat"
"3984",73,NA,"Beda crita itu"
"3985",78,NA,"Betapa ""dobol-kuro""-nya konsep IKN."
"3986",79,NA,"Betul"
"3987",81,NA,"Biangkerokkk knpa di tarukkk di ibu kota baru,, kerja yg bener tuu adikwowo,, jgn jadi mafeakmkk dan jadi kotorrrkaya dki"
"3988",82,NA,"Biar waktu yg menjawab bak najuwa"
"3989",83,NA,"Biar xinjimping aj yg garap proyeknya"
"3990",89,NA,"BOSMAN MARDIGU 2024 ....👍👍👍"
"3991",92,NA,"Bukan ibu kota Indonesia baru tapi ibu kota orang  ."
"3992",95,NA,"Cantikx adk nana,ap lgi zeksi dikit..."
"3993",99,NA,"CHANNEL : #congorkadrun"
"3994",100,NA,"Coba ko lihat luhut 😂"
"3995",101,NA,"Cuan 😂"
"3996",103,NA,"Dan lu bisa apa?"
"3997",104,NA,"Dari dulu juga ada mba..masyarakat dah tahu.. kan waktu debat pilpres prabowo dah ngomong."
"3998",105,NA,"Dari dulu Semua orang sdh tahu itu, kentrung. 🤣😅"
"3999",106,NA,"depan rakyat mereka beradu dibelakang mereka padu....wkwkwkkkkk"
"4000",107,NA,"disini aja ada RT pos di jadiin bengkel pribadi apalagi adik nya dan si wowo tuhan nya kampreters"
"4001",108,NA,"Drpd jakarta yang katanya mau kelelep, eh maap..."
"4002",109,NA,"Dukung kai Isran tuk IKN ... 👍👍"
"4003",114,NA,"Fraud atau Pride 😂🤣"
"4004",115,NA,"ga ada bedanya setelah jd pejabat"
"4005",116,NA,"Ga masuk akal yg di pertanyaan mba najwa tanah yg di sewakan ke penguasa semua milik negara jadi negara punya hak mengambil alih dgn tdk memperpanjang kontrak"
"4006",120,NA,"Gileeee.... dia lagi dia lagi.
Manusia memang tdk ada puasnya sampai waktunya nanti hidungnya memcium tanah baru selesai."
"4007",122,NA,"Gitu emang gurbernur ku kawan,. Gk trima lo sini gelud"
"4008",123,NA,"Gk apa2....hidup dayakk"
"4009",127,NA,"Gubernur seperti.a sdah kenyang 😂😂😂"
"4010",128,NA,"Gubernur seperti.a sdah kenyang 😂😂😂"
"4011",129,NA,"Gubernur tukang nyela omongan, adabnya mana Pak?"
"4012",131,NA,"Gubernurnya ngeles.. kayak nutupin sesuatu"
"4013",133,NA,"Gubernurx asal ngomong......praktekx bggmn"
"4014",138,NA,"Haha baru mau komen begitu"
"4015",140,NA,"Hahahaha.... Punya tempat tp kita nyewa"
"4016",144,NA,"Hasil demokrasi apa"
"4017",146,NA,"Hati2 entar lagi ada Surat SOMASI Mbak nana😬"
"4018",149,NA,"Hgb   negara punya ...,, beda kalo dikuasai masyarakat.. Ujung²nya planggaran ham ( beritanya nanti)."
"4019",152,NA,"Hidup cukong
Hidup oligarki
Pelihara terus"
"4020",155,NA,"Hmm"
"4021",156,NA,"Hmmm emang sy duga PDI.P LULUH KEPANGKUANX CENDANA ,,, JOKOWI ADALAH PRABOWO , PRABOWO ADALAH JOKOWI ,,,PILPRES 2014-2019 ADALAH SANDIWARA YG MANTAP,,,"
"4022",157,NA,"Ibu kota baru utk rakyat indonesia."
"4023",158,NA,"Ibukota baru Koruptor berjamaah"
"4024",159,NA,"Ibukota negara yg baru d pindahin ajee k Metaverse x yach."
"4025",160,NA,"Ibukota negara yg baru d pindahin ajee k Metaverse x yach."
"4026",164,NA,"INDONESIA DIKUASAI PARA MALING....!!!"
"4027",176,NA,"Isran kau jual negeri kita ke oligarki...."
"4028",178,NA,"Itu dimulai dengan satu nama : soeharto 😅"
"4029",185,NA,"Iyaa saya lagi #nadapakpalaseno 🤣"
"4030",186,NA,"Jangan jadi Cendana baru"
"4031",187,NA,"Jangan sibuk terus terusan urusin pendapatan orang lain...."
"4032",189,NA,"Jgn jadikan kaltim menjadi jakarta kedua"
"4033",195,NA,"Kalimantan yg terjajah🤣🤣🤣🤣🤣🤣🤣🤣🤣"
"4034",198,NA,"Kami tunggu2 liputan Najwa sihab.sang motifator perempuan 😍"
"4035",201,NA,"Kan prabowo dlu pernh crita klo ada tanah di kaltim😂"
"4036",206,NA,"Kejar terus bhak najwa"
"4037",212,NA,"Kenyataannya memang tukar guling, kami yg di Kalimantan yg merasakan"
"4038",215,NA,"Ketika negara memberi izin orang/perusahaan untuk memiliki tanah seluas-luasnya, negara menjadi terlihat milik perorangan/perusahaan."
"4039",217,NA,"Klo ad adek prabowo di ibukota baru...emang knp?"
"4040",218,NA,"Kmu sekuat apa melawan negara."
"4041",219,NA,"kok bisa sih orang pny tanah seluas itu"
"4042",221,NA,"Kok rasanya tercium aroma UU minerba , mungkinkah lahan tersebut tukar guling dgn UU minerba ?"
"4043",223,NA,"Kolinialisme negara😑"
"4044",229,NA,"Lagi2 org oon n otak didengkul komen."
"4045",231,NA,"lah tadi di part1 katanya tanah negara????"
"4046",233,NA,"Lahan yg dikuasai prabowo dan adiknya sudah terjadi dari jaman soeharto congggg....
Nooo bongkarrr....cari asal muasalnya...biar clearr"
"4047",237,NA,"Lord ada dimana²... 😒"
"4048",239,NA,"Luhut is everywhere"
"4049",240,NA,"Luhut lagi luhut lagi atasnya 😅"
"4050",241,NA,"Luhut lagi luhut lagi....apa indonesia gk ada orang lagi kok luhut kayaknya jadi superman"
"4051",242,NA,"LUHUT LAGI LUHUT LAGIII JANGAN 2 INI ANAK CUCU PKI YANG MAU NGUASAIN NEGARA"
"4052",244,NA,"Luhut lagiiii 😴😴😴"
"4053",245,NA,"Luhut prabowo luhut prabowo luhut prabowo... Capek deh.."
"4054",248,NA,"Makan tu banjir Jakarta 🤣🤣🤣🤸"
"4055",249,NA,"Makannya timbulan Edy Mulyadi.."
"4056",253,NA,"Males bayar pajak jadinya"
"4057",256,NA,"Mantaaappp mbak najwa"
"4058",258,NA,"Mantap"
"4059",260,NA,"Mapia"
"4060",264,NA,"Masih mau milih 2024 for prabowo klo gw kagak.."
"4061",265,NA,"Masyarakat indonesia harus mengawal tanah milik negara"
"4062",270,NA,"Mba najwa, klo kesini diem2 aja, baru nanya2, biar dapat surprise yang lebih, 👌👌"
"4063",272,NA,"Mbak Najwa itu pemilik lahan dari zaman orba dulu semua org2 Jakarta punya lahan di Kaltim ..."
"4064",277,NA,"MEMANG NAZWA SERIMG MANAS2SI"
"4065",281,NA,"Mentrinya pak jokowi kan ada yg jadi tuan tanah di kaltim sm di Aceh..."
"4066",284,NA,"Mmmm"
"4067",285,NA,"Mmmmm"
"4068",288,NA,"mulutnya najwa tukang gosib...  kyak mulutnya ubed badrun. tukang ngarang trus..     belum apa"" sdah ngarang.  namanya juga sihabb haaab haaaaab abu lahab"
"4069",289,NA,"Mumpung masih hidup  kuasai dunia..."
"4070",290,NA,"Mumpung menjabat dan menanam tender lebih dulu"
"4071",292,NA,"Naaaahhh .. klg si Owo yg main..."
"4072",297,NA,"Najwaaa najwaaa pinternya selalu mencari cari 😀 bagusnyanya najwaa jadi Mentri dari periode pertama Jokowi biar gak mencari cari 😀😀😀"
"4073",298,NA,"Nama Opung kesebut lagi"
"4074",299,NA,"Namanya juga rakyat yang polos dan unyu unyu."
"4075",304,NA,"negara pertemanan 😁"
"4076",307,NA,"Ngemeng epe sih pak gub"
"4077",310,NA,"Ngomong apa sih tuh Gubernur"
"4078",312,NA,"O Ooow"
"4079",314,NA,"Oligar Oligar"
"4080",315,NA,"Ooooooh.. aliran dananya kesitu lagi kesitu lagi toh... 2:39 , 4:10 hahaha"
"4081",323,NA,"Pada intinya Kurawa lah pemenangnya 👍"
"4082",324,NA,"Pak isran noor ni bos😁"
"4083",326,NA,"Paling bnyk Teorix kalau Indonesia mau membangun Ibu kota Baru, Akhirnya TDK jadi 😭😭"
"4084",327,NA,"Pandai pandai mereka bersilad lidah..."
"4085",328,NA,"Panteeesss si bowo manut2 manggut2 aja apa kt si owi.. ternyata eh ternyata lahannya punya si bowo cs tooh.."
"4086",336,NA,"Pemerintah ambil lagi lahan perusahaan untuk IKN 😎"
"4087",337,NA,"Pemerintah tdk fokus membangun ibu kota baru. Tpi Mereka hanya fokus dgan uang yg sbesar 400T lebih untuk anggaran ibu kota baru it"
"4088",341,NA,"Penataan kota"
"4089",344,NA,"Pengusahanya ring 1 semua.."
"4090",346,NA,"Perdana menterinya Indonesia"
"4091",347,NA,"Persiapan para cukong mantap,, rakyat sejahtera 😏"
"4092",350,NA,"Pppp0"
"4093",351,NA,"Praut..., punya praud..."
"4094",353,NA,"proud aku dengernya fraud, muka langsung 😳"
"4095",354,NA,"Proyek bancakan antar elit politik"
"4096",358,NA,"q"
"4097",372,NA,"Satu waduk saja bisa untuk kebutuhan air untuk puluhan juta Manusia.
https://youtu.be/VfzRGv3ML0I"
"4098",373,NA,"Saudara Pak Prabowo juga ada disebut"
"4099",376,NA,"Saya rasa sampean lebih puntar dari pada Najwa ❤️"
"4100",391,NA,"Semoga pak gubernurnya engga diseting dri awal sama elit sebelum datang ke najwa. Apa hanya feelling saya saja"
"4101",404,NA,"Spa dulu mantan mertuanya"
"4102",405,NA,"Speechless"
"4103",413,NA,"Taik"
"4104",415,NA,"Tanam jagung tumbuh gedung 🤡"
"4105",416,NA,"Tapi HGU bisa di cabut negara."
"4106",417,NA,"Tapi nyatanya gabung jg kan??
Toh nanti ujung2nya digaet jg tuh buat persiapan 2024.
Skenarionya dah keliatan.
Semua sama aja.
Politik itu bulshiiiitt"
"4107",422,NA,"ternyata semua ada pola nya"
"4108",426,NA,"Tolak pemindahan ibu kota"
"4109",428,NA,"Tu hok gak ya"
"4110",429,NA,"Tu kadrun penyandang dana 2019 jujungan mu  kadrun  ayo  ketahuan jadrun ketauan  gimana drun😂🤣😅😆😁😁😄😃😀😀"
"4111",434,NA,"Ujung-ujungnya paling pada gigit jari warga Kalimantan, apa yang akan diharapkan dari proyek IKN ? Semua lahan sudah jadi kapling orang lain."
"4112",439,NA,"Untuk siapa se ibukota negara dipindah ke kaltim?  Mengapa harus dipindah? Uang untuk memindahkan dr mana?"
"4113",440,NA,"Untuk wong cino...🙈"
"4114",445,NA,"UUD..Ujung Ujungnya Duit !"
"4115",446,NA,"Waduh ini si gubernur"
"4116",452,NA,"Waow"
"4117",459,NA,"Wkwkwk"
"4118",460,NA,"Wkwkwk"
"4119",461,NA,"Wkwkwk"
"4120",462,NA,"Wkwkwk Abis di selak mbak najwa 🤣"
"4121",463,NA,"Wkwkwkkwkk"
"4122",465,NA,"wuihhh.. kerenn.. penentuan IKN ini pake Feasibility Study atau info orang dalem ya?"
"4123",467,NA,"YA ALLAH KAIK ....wkwkwkwkkwkwk sejak jadi bupati kutim sampe jadi gub kaltim ngk berubah ...wklwkwkwkwk ...wawancara pemerintah dijawab kayak lagi di warung kopi wkwkkwk"
"4124",472,NA,"Yang dikuasai pemerintah(rampok)?"
"4125",475,NA,"Yang pingin liat Mekkah silahkan mampir 🙏❤️❤️❤️❤️"
"4126",481,NA,"...cie cie...cie....imin imin kepanasan yeee...."
"4127",482,NA,"@Abdul Rasyit iya bener tuh..."
"4128",483,NA,"@Anto Dolly sebaiknya di forum umum gini gunakanlah bahasa Indonesia"
"4129",487,NA,"@Astri Nurani bukannya presiden sudah pernah meminta izin kepada masyarakat adat disana. Kalo untuk masrakat itu tugas pemkot.tanyakan sama pemkot sudah sosialisasikan belum."
"4130",490,NA,"@azhari young 😊"
"4131",494,NA,"@bang adhi Sufhan investor yg mana"
"4132",498,NA,"@Bayu Angga ,,,,melu kang😂"
"4133",499,NA,"@Bayu Angga ,,nak di ganti hrs utowo mr smith pie kang 🤣🤣😂🤣😂😂"
"4134",500,NA,"@Bayu Dwi I kayaknya belom ada bang, atau belom dipublikasikan?"
"4135",501,NA,"@Blade Fa saya lahir lebih awal dari isi kepalamu"
"4136",502,NA,"@Blade Fa tanah perusahaan? Sejak kapan perusahaan punya tanah?"
"4137",503,NA,"@Blade Fa wkwkwk"
"4138",508,NA,"@Djo Phian karena otakmu gak Sampek kesitu..dan kau gak faham"
"4139",509,NA,"@Djo Phian udah bro, kita pindah cenel aja. Cenel ini udah dikuasai kadrunnnn"
"4140",510,NA,"@Djo Phian Yee bego, serasa negara punya bapak moyang nya sendiri."
"4141",514,NA,"@Farel Nashira maklumin aja bro"
"4142",519,NA,"@ICHSAN PRADANA kemana? 🤔
Makasih masih kenyang.. 😆
Tinggal dimana borneo dude?"
"4143",521,NA,"@indra tul"
"4144",522,NA,"@Iqbal Rmd belum ada survei yg valid"
"4145",523,NA,"@Iqbal Rmd mustinya yg dibangun pusat bisnis/ kegiatan ekonomi yg disebar ke seluruh wilayah .."
"4146",524,NA,"@jokowi ayo dong pak, jgn ambisi begini, buka telinga yg lebar untuk mendengarkan suara rakyat"
"4147",526,NA,"@kosa kata 
Diem aja lu gak usah komen kalo bukan org sini"
"4148",530,NA,"@Mochammad Nasir karna saya tinggal diantara mereka jadi saya paham polanya mereka jadi saya bukan asal bicara namun sudah survei langsung setiap hari."
"4149",534,NA,"@Prana Hadisurya bawa ngopi dulu.. 😝"
"4150",535,NA,"@Prana Hadisurya sejak kamu belum lahir"
"4151",538,NA,"@Rendy Ardyanto Investor bersenjata, wkwk"
"4152",541,NA,"@sudi mampir bener bngat kak...sdh ditropong."
"4153",544,NA,"@The Half Slinging Slasher saya juga petani pak. Reneo tak duduhi tanduranku. 😄"
"4154",547,NA,"@Uwais Al qorni tak tinggal ngopi ae bro"
"4155",548,NA,"@vidvism majority 😆"
"4156",554,NA,"@Yunita Nurmiati semua berproses..  Tdk ada yg sim salabim..  Kecuali tukang sulap"
"4157",558,NA,"#dayakbelommarah #dayakmasihsabar #dayakkalimantan"
"4158",559,NA,"#saveborneo"
"4159",560,NA,"08:08 😌"
"4160",562,NA,"8:43 nyesek brooo"
"4161",564,NA,"*IKN DI SIAPKAN BUAT WARGA NEGARA RRC* 9.12.2021"
"4162",565,NA,"*jangan jadi rakyat*"
"4163",568,NA,"💯#itulah tak bs dipungkiri.... 😭"
"4164",572,NA,"😥"
"4165",573,NA,"😭😭😭😭😭😭"
"4166",574,NA,"😮😂😂😂😂😂🤣🤣🤣🤣 capek deh , mending dukung ibukota pindah, karena SDH d sahkan UU nya"
"4167",577,NA,"8.13 Preman Berdasi 😢"
"4168",578,NA,"9999999999999999999999999999999999999999999999999"
"4169",583,NA,"Ada meng nya"
"4170",584,NA,"ada yg bobo"
"4171",596,NA,"AMBISI PENGUASA!!!"
"4172",600,NA,"Ane yg tinggal di Balikpapan aja ngurus sertifikat dari segel aja baru tahun lalu
Alasanya sama kayak ketua adat bilang, kudu putusan menteri."
"4173",604,NA,"anjir ada Bupati penajam Paser utara yang abis di tangkep OTT  ( Operasi Tangkap Tangan ) KPK sama cwe di lobby mall Jakarta 😂😂😂😘"
"4174",605,NA,"Apa bisa dgn sim salabim?"
"4175",606,NA,"Apa itu.....di dengar.....apa yg di kata masyarakat  lokal"
"4176",607,NA,"Apa sih urgensi dri IKN smpai ngotot bnget tuh rezim,,??"
"4177",620,NA,"Assalamualaikum mbak Najwa"
"4178",621,NA,"ASSALAMUALAIKUM WR WB. NAH....GINI2....KNAPA BRU SKARANG NI TIMBUL KLUKESA. BANGUNAN ORANG SDH 40% MUNKIN SDH.KLW MMANG MMBANGUN MA KOTA ITU TDK BOLEH...MULAI DULU....WAH3....GAWAT...NIH."
"4179",622,NA,"Ayo Mbak Najwa bantu team babe Aldo.."
"4180",626,NA,"Baguskah penulusuran matanazwa ke Kalimantan timur, sepertinya ada sentimen nyinyiran Ga suka dengan pemerintah"
"4181",628,NA,"Balang biringje'ne menyimak"
"4182",631,NA,"Bantu viralin gaes"
"4183",643,NA,"Baru tau ada suku sendiri di sepaku ☑️"
"4184",646,NA,"Bayang bayang kengerian hidup kedepannya anak cucunya sdh tersirat pada bapak bapak yg di sana"
"4185",651,NA,"Belanda datang ke Nusantara dahulu juga sebagai investor 😂😂😂"
"4186",653,NA,"Belum pernah ke kalimantan, ada ojol ga di Kalimantan, buat mempermudah kemana mana 😁"
"4187",662,NA,"Berkelas ketua suku adat nya. Bnyak preman berdasi yg snagt bebahaya yg"
"4188",664,NA,"BERSATULAH SAUDARAKU YG DIKALIMANTAN DEMI MASA DEPAN KALIMANTAN"
"4189",670,NA,"Betul kata beliou yang di perhatikan hanya perusahaan dan transmigrasi 😥😥😥"
"4190",672,NA,"Betul pak begitulah indonesia pemerintah cuma liat busniss sj"
